id,title,artist,album_idkj,duration,track_number,audio_url,created_at,image_url,song_id,genre,isTop,song_lyrics,processed,play_count,tempo,chroma,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,zero_crossing_rate,rms,mfcc,artist_id,plays,album_id,language,release_year,energy,valence,danceability,acousticness,instrumentalness,lyrics_in_eng,file_identifier,image_identifier,updated_at,lyrics_in_english
e7e60037-0339-4053-b7c0-715be6a881ad,I Bet My Life - Demo,Imagine Dragons,bc3edb05-3f78-45f4-a0fa-288131b62571,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/I Bet My Life - Demo.mp3?,2025-03-18 13:55:13.037066+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/I Bet My Life - Demo.jpg?,81a95a39-56b0-4da0-913c-8b7a569e2853,alternative rock,,,false,,107.6660156,"[0.402381032705307,0.5278485417366028,0.29541876912117004,0.33543482422828674,0.3805776536464691,0.47951963543891907,0.34785833954811096,0.3624560534954071,0.5470026731491089,0.32973799109458923,0.28588682413101196,0.2412206381559372]",1862.991322,2256.771437,"[18.084059590721022,17.117488452616993,19.619570685491617,19.39530729759904,19.438570504244392,18.147349072298976,47.857440009858074]",0.023856647,0.076484694,0.256888509,"[-59.55196762084961,108.99131774902344,3.4047625064849854,20.90746307373047,8.97270393371582,10.728769302368164,-1.7996447086334229,6.206827163696289,-1.5594346523284912,5.347032070159912,-6.791567802429199,-1.2294846773147583,-7.513659477233887,-4.093663215637207,-5.115417957305908,2.3932442665100098,-5.699107646942139,-1.2427685260772705,-1.8856892585754395,-2.691448211669922]",,0,,,2018,0.8,0.6,0.65,0.1,0.02,,,,,
e8c19bb8-35d2-439e-9977-697833a05333,Krishna Ki Chetavani (Rashmirathi),Madhavas Rock Band,0e05fb8a-7a45-4c7f-9316-5a52975f4a93,17220,13,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/Krishna%20Ki%20Chetavani%20(Rashmirathi).mp3,2025-01-11 09:50:07.79669+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/images/Krishna%20Ki%20Chetavani%20(Rashmirathi).jpg,e70346d6-0c2f-4c0c-af72-b7f220e30ec7,krishna,,,false,,143.5546875,"[0.4103453457355499,0.34911373257637024,0.38188451528549194,0.38088077306747437,0.4800017178058624,0.4305116832256317,0.41534844040870667,0.4577539265155792,0.4778324067592621,0.5415411591529846,0.4424377679824829,0.45670783519744873]",2552.786293,2681.867483,"[19.33945810645714,14.71557119108347,18.222863358862455,17.336828218082772,18.118360403898414,18.781720585812764,47.394159973933135]",0.026233101,0.093877863,0.182139814,"[-81.25040435791016,79.75509643554688,3.4192585945129395,20.90382957458496,8.724291801452637,6.579524993896484,1.311485767364502,9.513764381408691,-5.284796237945557,8.290372848510742,1.6567089557647705,-0.4140147566795349,0.28070005774497986,4.269257545471191,-0.38298898935317993,6.303082466125488,-2.5862979888916016,4.275660991668701,0.7649510502815247,1.1644309759140015]",,0,77634ddb-017e-4ea4-9c95-ee3127345dae,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
ebef495a-00ba-4250-8c5d-e62b5a926e19,Breathe (In the Air),Pink Floyd,37be7979-1f2c-4001-9a57-b951b79778d6,9960,22,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Breathe%20(In%20the%20Air).mp3,2025-01-16 08:34:10.468363+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Breathe%20(In%20the%20Air).jpg,05de20f5-2e0d-4d4b-ba8d-854d03115d5e,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",,,false,,129.1992188,"[0.31616735458374023,0.3441416025161743,0.3081749975681305,0.31285810470581055,0.44474804401397705,0.3116453289985657,0.32714346051216125,0.32346388697624207,0.31679850816726685,0.3904125392436981,0.2894447445869446,0.4093566834926605]",1422.931785,2030.247756,"[24.396534142299853,15.696002477514346,20.33474590767044,21.76479730942817,23.016192330626286,18.35522381145006,46.88127877118308]",0.003125278,0.059255081,0.10286665,"[-178.95828247070312,135.7117462158203,6.413122653961182,10.496623039245605,18.45441436767578,9.965219497680664,-3.410381317138672,5.665316104888916,0.612181544303894,5.3552422523498535,-0.7002704739570618,1.1644673347473145,-6.241508960723877,2.5446557998657227,1.9780179262161255,2.189619302749634,-8.091064453125,-1.4087345600128174,-3.233893394470215,1.5051125288009644]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
ec007bb7-466c-48ff-8018-0d10fe97bc02,Lipstick Traces - 2007 Remaster,UFO,37be7979-1f2c-4001-9a57-b951b79778d6,8460,17,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Lipstick%20Traces%20-%202007%20Remaster.mp3,2025-01-16 08:34:10.468363+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Lipstick%20Traces%20-%202007%20Remaster.jpg,057b4eea-c152-4248-9044-52486e107407,"album rock,glam metal,hard rock,metal,progressive rock",,,false,,161.4990234,"[0.30520838499069214,0.2936355769634247,0.34581682085990906,0.3933183550834656,0.4644181728363037,0.2828766107559204,0.26256710290908813,0.35141587257385254,0.37725478410720825,0.45561251044273376,0.270532488822937,0.3045353591442108]",1941.056931,2282.748724,"[20.294131607404992,16.561993287917215,20.870259589497465,20.424012931531763,21.477059966578768,20.399440802353148,50.73096075544569]",0.018071499,0.085452917,0.167325467,"[-122.22776794433594,101.69434356689453,-4.234220504760742,27.355674743652344,17.545995712280273,13.886773109436035,-5.431009769439697,8.014416694641113,-4.506134510040283,6.8173909187316895,-5.590050220489502,2.2276651859283447,1.0669565200805664,0.33218440413475037,-1.2015506029129028,1.8276281356811523,-0.7701479196548462,6.602939128875732,-4.768790245056152,-1.26435124874115]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
ed14a8a4-cddd-49c5-ab7a-c76141800c2d,Belladonna - 2007 Remaster,UFO,37be7979-1f2c-4001-9a57-b951b79778d6,16320,5,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Belladonna%20-%202007%20Remaster.mp3,2025-01-16 08:34:10.468363+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Belladonna%20-%202007%20Remaster.jpg,22c9cb13-b6fe-40ce-8fc0-bd66476bc711,"album rock,glam metal,hard rock,metal,progressive rock",,,false,,129.1992188,"[0.4330347776412964,0.330714613199234,0.4228294789791107,0.3384019732475281,0.44897401332855225,0.2824924886226654,0.25341787934303284,0.3912180960178375,0.3242826461791992,0.4368283152580261,0.30891358852386475,0.42302268743515015]",2042.006989,2036.529588,"[27.786466232572106,19.02028227130461,21.931142406257873,21.65549309208255,21.52069523547124,23.31138018812273,51.74891587047264]",0.012167982,0.113613993,0.14614439,"[-115.89848327636719,101.84700775146484,-21.245758056640625,40.790199279785156,0.5351661443710327,9.256402015686035,3.3006625175476074,4.35622501373291,-0.8571243286132812,5.144066333770752,-10.00186824798584,3.5405054092407227,-4.986677169799805,0.5803163051605225,-3.010237455368042,-2.7387449741363525,-10.626823425292969,-1.3956366777420044,-6.834234714508057,-2.5765249729156494]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
ede106eb-3dd7-40bc-a45a-80e49a904737,We Know The Way (Te Fenua te Malie),"Opetaia Foa'i, Lin-Manuel Miranda",6fc7a1e8-41f9-4e37-8ea5-6e0b2d8d4a74,5280,2,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/We%20Know%20The%20Way%20(Te%20Fenua%20te%20Malie).mp3,2024-12-15 05:20:57.232808+00,https://i.scdn.co/image/ab67616d0000b273698bb775a94f5debe0efc833,4d5d45ac-5d2a-4487-ae05-f9d128fe0185,pop,,,false,,99.38401442,"[0.3150443434715271,0.29187968373298645,0.22516848146915436,0.37702691555023193,0.4466627240180969,0.28122007846832275,0.28399568796157837,0.25155317783355713,0.3642060160636902,0.28869956731796265,0.2995815873146057,0.5512783527374268]",1684.730289,2120.06892,"[18.698209683053854,14.741294972021679,18.828825946222324,20.332317604133703,18.60789417207455,18.34974595011945,47.79964945235835]",0.019742513,0.070791675,0.252611607,"[-92.27667999267578,113.0159683227539,6.54424524307251,24.464826583862305,8.18329906463623,5.889711856842041,5.375947952270508,4.364383697509766,0.057345472276210785,4.836541652679443,-6.369376182556152,2.202455520629883,-1.892591118812561,2.129455327987671,-1.6930208206176758,1.119365930557251,-4.08470344543457,-2.933436155319214,-5.876638412475586,0.0788072794675827]",,0,,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
ee1201fc-4d9a-4a73-9aed-3f1dae934d69,First Person Shooter (feat. J.Â Cole),Drake & J.Â Cole,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/First_Person_Shooter.jpg,70e11598-2e61-4c18-9812-4aa0eff25ae1,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
eed4df8e-af53-472e-90b8-ad4fb18c2244,Big in Japan,Alphaville,37be7979-1f2c-4001-9a57-b951b79778d6,14280,26,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Big%20in%20Japan.mp3,2025-01-16 08:34:10.468363+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Big%20in%20Japan.jpg,6dc9ff1b-91cf-4ade-a10d-1be171e5d38b,"new romantic,new wave pop,synthpop",,,false,,95.703125,"[0.3405532240867615,0.4402128756046295,0.36272794008255005,0.5152711868286133,0.45992374420166016,0.3268711566925049,0.40178248286247253,0.421723335981369,0.5798507928848267,0.4606184959411621,0.407015323638916,0.3818701207637787]",2209.757127,2401.65571,"[20.634133253516893,15.450845360371767,17.88603588501446,18.357828667104464,18.21389268786714,18.24389144431761,47.46631413649369]",0.01955336,0.089631261,0.063302599,"[-188.64364624023438,96.67489624023438,0.23626753687858582,31.572267532348633,6.319993495941162,14.956668853759766,5.89351224899292,7.521998405456543,-2.690136671066284,7.263381481170654,-0.06963428109884262,3.937319278717041,2.320173501968384,-0.6455790996551514,-0.622046947479248,2.9567008018493652,-4.959725856781006,-0.1390300989151001,-2.5084168910980225,-2.1873743534088135]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
ef09f5e8-358a-4f4d-9907-31adc8899913,Imagine - Remastered 2010,John Lennon,37be7979-1f2c-4001-9a57-b951b79778d6,12240,28,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Imagine%20-%20Remastered%202010.mp3,2025-01-16 08:34:10.468363+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Imagine%20-%20Remastered%202010.jpg,6ffc326b-3087-4e6c-8675-5eb29fe7cf4e,"classic rock,rock",,,false,,75.99954044,"[0.5096369385719299,0.2678445875644684,0.26583603024482727,0.22523127496242523,0.3461238741874695,0.29537445306777954,0.2476816177368164,0.35873129963874817,0.23108698427677155,0.23420582711696625,0.17560996115207672,0.3471110761165619]",991.1915421,1399.704589,"[18.022448950776283,15.72837006083543,19.002715100176115,18.493215356065974,18.751398602030882,17.947850933342348,44.700719601904545]",0.110476352,0.040468608,0.109657966,"[-228.3121337890625,146.4412841796875,2.6735048294067383,13.826030731201172,3.97814679145813,9.559880256652832,0.530842125415802,1.3929946422576904,-9.228304862976074,-0.48369529843330383,-2.4082741737365723,-1.4259819984436035,-3.480973243713379,-3.6318671703338623,-6.378739356994629,-2.0684592723846436,-5.663421630859375,-1.4462143182754517,-7.356649875640869,-2.6067850589752197]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
f05b43df-9c6b-416c-a140-6c3f1f0c21a7,title,artist,,,,,2025-06-29 09:13:16.401982+00,image_url,8955a7b1-e968-4728-8126-e42a399842e9,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
f0fc9123-1b06-4253-af64-17bcf9f7ddae,Tum Hi Tum (Radha Krishna) - Reprise Version,Vinay Katoch/Siddharth Sharma,0e05fb8a-7a45-4c7f-9316-5a52975f4a93,28080,1,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/Tum%20Hi%20Tum%20(Radha%20Krishna)%20-%20Reprise%20Version.mp3,2025-01-11 09:50:07.79669+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/images/Tum%20Hi%20Tum%20(Radha%20Krishna)%20-%20Reprise%20Version.jpg,debb1379-869b-451b-9e74-234a23d33cff,krishna,,"Tum hi mera Prem, Radhe tum mere vishwas mein
Dekhta hoon tumko mai, Har pal hriday ke paas mein
Tum hi mera Prem, Radhe tum mere vishwas mein
Dekhta hoon tumko mai, Har pal hriday ke paas mein
Tum Meri bansi ki dhun mein, Tum meri har shvaas mein
Radhe Hey Radhe
Tum hi tum ho mujh mein, hey Radhe
Hey Radhe, Hey Radhe
Tum hi tum ho mujh mein, hey Radhe

Main hoon Yamuna ka kinara, Tum leher ho Radhe
Bhor main tum bhor ka pehla prahar ho Radhe
Hey radhey
Main hoon Yamuna ka kinara, Tum leher ho Radhe
Bhor main tum bhor ka pehla prahar ho Radhe
Ban kar soorya main chamkoon gagan pe
Toh Kiran tum ho
Mera mann magan jisme rahe bass woh lagan tum ho
Mujhse zyada tum ho mere hone ke aabhaas mein
Rang saare hain tumhare mere baarah maans mein

Tum Meri bansi ki dhun mein, Tum meri har shvaas mein
Radhe Hey Radhe
Tum hi tum ho mujh mein, hey Radhe
Hey Radhe, Hey Radhe
Tum hi tum ho mujh mein, hey Radhe

Prem Nagari jaaye jo woh Prem path ho Kaanha
Prem jiska saarthi hai, tum woh rath ho Kaanha
O Kaanha
Prem Nagari jaaye jo woh Prem path ho Kaanha
Prem jiska saarthi hai, tum woh rath ho Kaanha
Hazaaron prem ke hain baan in naino ke tarkash mein
Mujhe yun prem se dekha ke tumne Karliya vash mein
Aatma ko le gaye Tum prem ke maha Raas mein
Prem amrit banke barse birah ke banvaas mein
Tumko pakar bhi hun main Tumse Milan ki aas mein
Kaanha O Kaanha
Tum hi tum Ho Mujh mein o Kaanha
O Kaanha, O Kaanha
Tum hi tum Ho Mujh mein o Kaanha

O re Kaanha mujhse door na jaana
Mere Krishn Murari, Mere Baanke Bihari
Ek hain jab dono kaisa bichadna
Meri Radhe pyari, Meri Shyama Pyari
To pe jaayein saari Gopin vaari vaari
Moko bhaaye more Radhe pyaari
Radhe ke the Radhe ke hi rahenge ye Krishn Murari
O Kaanha, O Kaanha
Tum hi tum Ho Mujh mein o Kaanh",false,,107.6660156,"[0.19406333565711975,0.1928839385509491,0.13712570071220398,0.2655411958694458,0.4152885973453522,0.22024916112422943,0.2710321247577667,0.19143667817115784,0.3307322561740875,0.20996364951133728,0.19090506434440613,0.3849676251411438]",1596.410722,2146.121726,"[19.97234611619277,18.056410057618614,21.899682345340626,21.96370434591526,20.57555346674319,21.42159192538653,48.395565708983746]",0.004526065,0.061872469,0.141741425,"[-159.93666076660156,122.84412384033203,14.497936248779297,17.57208251953125,4.752048969268799,-0.051571596413850784,-6.595539093017578,-1.402475357055664,-8.681831359863281,1.559536099433899,-9.285469055175781,-1.4094784259796143,-9.983158111572266,-0.5416809320449829,-0.4043351113796234,-2.685154914855957,-2.5564005374908447,-0.23233075439929962,-2.5258939266204834,-1.720885157585144]",,0,77634ddb-017e-4ea4-9c95-ee3127345dae,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
f21d2d78-a74e-4d6f-8e14-353b6c9ca64d,I Get Carried Away - Demo,Imagine Dragons,bc3edb05-3f78-45f4-a0fa-288131b62571,,,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/I Get Carried Away - Demo.mp3?,2025-03-18 13:55:13.037066+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/I Get Carried Away - Demo.jpg?,3afa2597-18cf-44fc-aa4a-5d1a750476c1,alternative rock,,,false,,92.28515625,"[0.45941808819770813,0.4609242379665375,0.42167919874191284,0.37897488474845886,0.31599161028862,0.31440573930740356,0.422207772731781,0.426570326089859,0.3910719156265259,0.35810860991477966,0.3108067512512207,0.3269328474998474]",2792.49222,2568.56567,"[22.3470170908275,17.58069333115796,20.514306779048926,18.62701740804871,18.072179720161003,17.050553840920305,46.30034705564647]",0.044311143,0.10506652,0.226181865,"[-88.45484924316406,58.200950622558594,4.030296325683594,19.5567569732666,-0.049669668078422546,9.631014823913574,-6.50152063369751,2.647188425064087,-3.613142967224121,-0.4046630561351776,-0.726404070854187,8.260438919067383,2.540562152862549,6.106574535369873,0.08038900792598724,0.04603036865592003,-1.3137600421905518,8.998735427856445,6.106620788574219,5.780001640319824]",,0,,,2018,0.8,0.6,0.65,0.1,0.02,,,,,
f243a6b3-c451-4908-9f8c-2af64250aa8f,"Take Me Home, Country Roads - Original Version",John Denver,37be7979-1f2c-4001-9a57-b951b79778d6,11700,11,"https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Take%20Me%20Home,%20Country%20Roads%20-%20Original%20Version.mp3",2025-01-16 08:34:10.468363+00,"https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Take%20Me%20Home,%20Country%20Roads%20-%20Original%20Version.jpg",c67e43eb-df3d-45b7-a8bb-58647f87ecb8,"classic country pop,folk,folk rock,mellow gold,singer-songwriter,soft rock",,,false,,161.4990234,"[0.23829825222492218,0.33243510127067566,0.17618687450885773,0.22211602330207825,0.44203126430511475,0.2707507014274597,0.277742475271225,0.19378995895385742,0.35705268383026123,0.48145222663879395,0.2774873971939087,0.3503836989402771]",2086.017208,2079.419472,"[24.912024855845072,16.85991422732775,21.21456405260057,21.00852732103375,19.636641682853238,20.97719568061891,49.660302258606144]",0.041493274,0.105053337,0.125333712,"[-120.467529296875,93.80963134765625,-19.61980628967285,33.736820220947266,-13.10348129272461,-0.7540490031242371,-3.2179055213928223,-3.5630812644958496,-10.971118927001953,-0.47490671277046204,-12.416189193725586,-2.954580783843994,-10.015397071838379,-7.480479717254639,-5.334333896636963,-4.795549392700195,-11.474079132080078,-0.21957290172576904,-11.801833152770996,-6.34895133972168]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
f3822287-af86-4e82-89e1-3246b9a31e1c,Slime You Out (feat. SZA),Drake,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/For_All_the_Dogs.jpg,4117ed1f-3589-4120-8446-5eef80a22c1d,,,,false,,,,,,,,,,,,0,,,,,,,,,,,,,
f6feecdf-8885-479b-a483-7785018b72d9,Eyes Without A Face,Billy Idol,37be7979-1f2c-4001-9a57-b951b79778d6,17640,6,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Eyes%20Without%20A%20Face.mp3,2025-01-16 08:34:10.468363+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Eyes%20Without%20A%20Face.jpg,73e6e219-361b-4d72-9831-0430a17c1932,"album rock,classic rock,dance rock,hard rock,new romantic,new wave,new wave pop,rock,soft rock",,,false,,112.3471467,"[0.34372925758361816,0.38491109013557434,0.4137287139892578,0.5329353213310242,0.5089865326881409,0.36203381419181824,0.4234711229801178,0.3704177737236023,0.5096364617347717,0.38321349024772644,0.34197038412094116,0.4650570750236511]",2535.707417,2594.741951,"[23.7082050972904,15.432245933857763,19.765598057523864,18.973195851332694,18.216514121724142,17.977877785717073,46.387686125293]",0.028733872,0.105680504,0.069869488,"[-152.90855407714844,78.00257873535156,0.38058242201805115,32.0346565246582,2.04841947555542,8.023667335510254,1.7706512212753296,3.8676013946533203,-2.807237386703491,7.731832981109619,-1.5919759273529053,2.0296268463134766,-5.523314952850342,-1.8230289220809937,-4.012037754058838,0.7476076483726501,-2.8518784046173096,0.5946028828620911,-4.362100601196289,-0.7614333033561707]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
fa3b735d-773f-4892-9d69-a46c4cadd153,Jo Tum Mere Ho,Anuv Jain,37be7979-1f2c-4001-9a57-b951b79778d6,15420,32,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Jo%20Tum%20Mere%20Ho.mp3,2025-01-16 08:34:10.468363+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/images/Jo%20Tum%20Mere%20Ho.jpg,6e621268-736f-4e35-aaf2-5e6b5928f6a8,"desi pop,hindi indie,indian indie,indian singer-songwriter",,"[00:01.10] Hairaan hoon ki kuch bhi na maangoon kabhi main
[00:07.76] Jo tum mere ho
[00:13.49] Aisa ho kyun ki lagta hai haasil sabhi hai
[00:20.07] Jo tum mere ho
[00:39.40] Jo tum mere ho
[00:44.34] To main kuch nahin maangoon duniya se
[00:49.90] Aur tum ho hi nahin
[00:54.71] To main jeena nahin chaahoon duniya mein
[00:59.89] Aur nazron mein mere
[01:04.91] Ik jahaan hai jahaan tu aur main ab saath hain
[01:10.23] Aur wahaan koyi nahin
[01:14.61] Tu aur main hi, haaye
[01:20.33] Aur aaoge, aise aaoge
[01:25.65] Teri-meri kya ye raahein yoon judi hain?
[01:30.70] Aur raahon mein hi jo tum aaye kabhi
[01:36.12] Ham to pyaar se hi mar jaayeinge
[01:41.22] Aur aaoge, aise aaoge
[01:46.35] Teri-meri kya ye raahein yoon judi hain?
[01:51.32] Aur raahon mein hi jo tum aaye nahin
[01:56.86] Ham to phir bhi tumhein hi chaaheinge
[02:02.10] Jo tum mere ho
[02:06.89] To main kuch nahin maangoon duniya se
[02:22.45] Poochhe ye tu ki tujh mein main kya dekhta hoon
[02:27.88] Jab chaaron taraf aaj kitne hi saare nazaare hain
[02:32.79] Jaane na tu khud ko yoon na jaane kyun
[02:37.25] Nazron se meri yahaan dekho na khud ko zara
[02:42.14] Dekho na, dekho na
[02:43.74] Zulfon se, kaise zulfon se
[02:48.24] Teri chhupti pyaari-pyaari si muskaan hai
[02:53.24] Aur nazrein jhuki, aur nazrein uthi
[02:58.78] To main kya hi karoon, barbaad main
[03:03.74] Tere honthon ko, tere honthon ko
[03:08.81] Jinse rakhti mere pyaare-pyaare naam hain
[03:14.07] Aur dil ka tere, aur dil ka tere
[03:19.32] Ab main kya hi kahoon, kya baat hai
[03:24.52] Aur, haan, dekho yahaan
[03:29.44] Kaise aayi do dilon ki ye baaraat hai
[03:35.06] Par kya khula aasmaan
[03:39.67] Ya phir laayi yahaan zoron se barsaat hai?
[03:44.99] Chaahe hon chhaaye bhi baadal to
[03:50.38] Chaahein phir bhi tumhein, kya pata tum ko?
[03:55.32] Maangoon na kuch aur jo
[03:59.72] Tum mere ho
[04:04.59] ",false,,123.046875,"[0.3333533704280853,0.3292180299758911,0.2557138204574585,0.415081262588501,0.39105135202407837,0.21852245926856995,0.2697485089302063,0.2696937024593353,0.4138106107711792,0.35710659623146057,0.3361830711364746,0.47802549600601196]",1594.199868,2157.816538,"[27.4708693899845,19.95214652255851,22.327091384364824,20.22468379628248,20.30366957378312,20.363818471975055,47.98628393053984]",0.030066103,0.047510505,0.150590926,"[-159.938720703125,103.52521514892578,11.639907836914062,34.17290496826172,17.540361404418945,9.638069152832031,1.7180994749069214,5.415990829467773,-5.196560382843018,1.0189348459243774,-10.109804153442383,3.098264217376709,-7.5698323249816895,-2.3355677127838135,-4.275164604187012,-6.990044593811035,-5.412217617034912,-4.358747482299805,-13.487739562988281,-2.029735565185547]",,0,42a848b5-fae8-4038-849f-b38b72aa545c,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
fa777e55-e57c-41bb-96fb-a1e249b48e7c,Stained,Selena Gomez,,,,https://resonance-bucket-1.s3.us-east-005.backblazeb2.com/songs/Stained.mp3,2025-05-01 03:00:28.745982+00,https://resonance-bucket-1.s3.us-east-005.backblazeb2.com/images/Stained.jpg,2de434d8-4d07-43b6-aab3-48e185a29fba,,,,false,,,,,,,,,,,,0,9fc41d15-f0aa-42ad-9c64-39495adee508,,,,,,,,,,,,
faba5427-2a5a-494d-b0dc-d2aea3379da8,Cruel Summer,Taylor Swift,,,,,2025-06-29 09:13:16.401982+00,https://upload.wikimedia.org/wikipedia/en/Lover.jpg,bb322f51-f9be-408f-861e-abb6e0dea216,,,,false,,,,,,,,,,,,0,02e7ac34-8382-4f1c-82e6-0c902f2046a9,,,,,,,,,,,,
faf5d77d-5bc9-4566-a301-c0199efa1042,Govind Bolo,Asees Kaur/Jaani,0e05fb8a-7a45-4c7f-9316-5a52975f4a93,15420,16,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/Govind%20Bolo.mp3,2025-01-11 09:50:07.79669+00,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/radhakrishn/images/Govind%20Bolo.jpg,ed314c07-ba4a-459d-9697-0e2f1699eacc,krishna,,,false,,129.1992188,"[0.36044007539749146,0.3923075199127197,0.5149611830711365,0.35725051164627075,0.4001326262950897,0.3396280109882355,0.508256733417511,0.44662976264953613,0.4683854281902313,0.6326817274093628,0.47046220302581787,0.4529477655887604]",1989.683597,2455.645533,"[21.140450094506342,13.956020261160052,17.211144307107986,17.693363253328183,17.685543966247685,18.98963276939689,46.83255151743108]",0.023884166,0.064773942,0.306649387,"[-58.72488021850586,99.84708404541016,8.46098518371582,16.931745529174805,2.8420915603637695,5.801037788391113,3.059328079223633,1.769016981124878,-6.50111722946167,6.25083589553833,-3.042741537094116,5.171998500823975,-1.0942384004592896,0.009995498694479465,-1.1514942646026611,1.751616358757019,-2.6946237087249756,2.9131131172180176,-0.41121309995651245,2.2022171020507812]",,0,77634ddb-017e-4ea4-9c95-ee3127345dae,,2020,0.7,0.6,0.7,0.2,0.05,,,,,
fc662263-d45e-41cf-9c8a-25e03163d92d,Heartless,The Weekend,d5ae8b55-828e-4f4d-beec-d4db56eb19fd,13500,13,https://yaysfbsmvtyqpbfhxstj.supabase.co/storage/v1/object/public/songs/Heartless.mp3,2024-12-01 18:33:43.637226+00,,6f94ef20-80b4-49ea-b7e3-3812d6a934cf,r&b,,,false,,172.265625,"[0.4181024730205536,0.4374275207519531,0.43997853994369507,0.5477411150932312,0.46529799699783325,0.5086995363235474,0.5452484488487244,0.46746522188186646,0.5292693376541138,0.4560219645500183,0.5894636511802673,0.46802741289138794]",2141.946032,2525.00108,"[20.210647897352423,13.810856878577878,17.054825693244325,18.03396903669829,18.12707043842799,18.071809194200338,48.17590745246376]",0.015089453,0.075846551,0.203157187,"[-121.48993682861328,93.5958251953125,20.871885299682617,16.756731033325195,6.311343669891357,8.370443344116211,6.941835880279541,7.823930740356445,-0.33779266476631165,12.51938533782959,4.659386157989502,2.9933462142944336,-0.31211933493614197,6.687262535095215,-1.9170079231262207,5.80164098739624,3.323241949081421,5.914793014526367,-2.2796239852905273,3.7788403034210205]",,0,,,2020,0.65,0.45,0.7,0.15,0.05,,,,,
